duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,count,srv_count,label
0.87,ICMP,51,546,RSTO,0,0,0,55,49,BENIGN
0.82,TCP,80,363,SF,0,0,0,15,59,BENIGN
0.82,TCP,136,120,S0,0,0,0,83,51,BENIGN
0.93,TCP,473,532,RSTO,0,0,0,74,71,BENIGN
1.13,ICMP,401,200,REJ,0,0,0,62,35,BENIGN
1.63,TCP,778,57,SF,0,0,0,68,51,BENIGN
0.31,UDP,18,24,REJ,0,0,0,50,31,BENIGN
1.74,TCP,3,360,SF,0,0,2,41,40,BENIGN
0.69,UDP,360,601,RSTO,0,1,0,61,37,BENIGN
0.08,UDP,98,494,S0,0,0,0,25,14,PortScan
0.06,UDP,121,319,REJ,0,0,0,28,58,BENIGN
0.41,UDP,237,45,SF,0,0,0,82,28,BENIGN
1.54,ICMP,32,29,SF,0,0,0,35,12,PortScan
1.23,UDP,308,126,S0,0,0,0,83,70,Botnet
1.55,TCP,117,579,REJ,0,0,1,53,68,BENIGN
0.73,UDP,300,978,RSTO,0,0,0,84,97,DoS
0.58,TCP,538,82,RSTO,0,0,0,39,56,BENIGN
0.16,ICMP,56,430,REJ,0,0,0,97,5,BENIGN
0.4,UDP,801,255,S0,0,0,0,59,9,BENIGN
0.57,TCP,226,9,S0,0,0,0,65,62,BENIGN
0.09,ICMP,768,234,S0,0,0,0,1,82,BruteForce
0.25,ICMP,69,491,SF,0,1,0,45,96,BENIGN
0.91,TCP,278,96,SF,0,0,0,19,95,BENIGN
1.33,UDP,155,682,S0,0,1,0,48,34,BENIGN
6.41,ICMP,446,80,REJ,0,0,0,49,40,DoS
2.7,TCP,279,23,RSTO,0,1,0,73,91,BENIGN
1.03,UDP,204,52,SF,0,0,0,14,39,BENIGN
0.55,ICMP,732,544,S0,0,0,0,67,13,BENIGN
1.01,TCP,142,162,SF,0,1,0,30,4,BENIGN
1.54,ICMP,74,478,SF,0,1,0,65,9,BENIGN
0.13,ICMP,281,227,S0,0,1,0,69,72,Infiltration
0.53,TCP,293,196,REJ,0,0,0,87,6,BENIGN
1.83,ICMP,173,493,RSTO,0,1,0,6,33,DoS
0.48,TCP,200,165,REJ,0,2,0,84,70,BENIGN
0.85,UDP,962,485,SF,0,0,0,46,48,BENIGN
0.89,TCP,395,31,REJ,0,0,0,42,81,Infiltration
0.2,UDP,35,303,REJ,0,0,0,72,37,BENIGN
0.45,ICMP,71,363,RSTO,0,0,0,61,77,PortScan
0.41,TCP,1113,688,S0,0,0,0,31,22,BENIGN
0.03,TCP,388,76,S0,0,0,0,79,50,BENIGN
0.02,TCP,739,278,S0,0,0,0,26,19,BENIGN
1.78,TCP,108,170,REJ,1,1,0,58,28,BENIGN
0.32,UDP,406,144,REJ,0,0,0,33,64,BENIGN
0.73,UDP,375,33,RSTO,0,0,0,52,58,BENIGN
0.35,ICMP,104,43,S0,0,0,0,32,25,BENIGN
2.82,ICMP,240,544,RSTO,0,1,0,54,72,PortScan
0.3,ICMP,296,415,RSTO,1,0,0,1,58,BENIGN
0.56,ICMP,196,144,REJ,0,0,1,5,32,BENIGN
2.06,TCP,526,528,S0,0,0,1,22,47,BENIGN
1.84,UDP,536,25,SF,0,0,0,95,75,BENIGN
0.21,UDP,570,294,SF,0,0,0,5,38,BENIGN
1.62,UDP,488,607,REJ,0,0,0,8,18,BENIGN
0.61,UDP,200,547,REJ,0,0,0,70,27,Infiltration
0.66,ICMP,144,139,REJ,0,1,0,63,37,DoS
0.14,TCP,534,410,REJ,0,0,0,10,42,Infiltration
0.08,UDP,202,167,SF,0,0,0,62,36,BENIGN
1.3,TCP,84,550,S0,0,2,0,40,34,BruteForce
0.69,TCP,212,226,RSTO,0,2,0,47,15,BENIGN
0.57,TCP,45,434,SF,0,0,1,80,61,BENIGN
1.31,TCP,352,24,S0,0,0,0,56,77,Infiltration
1.45,UDP,122,267,REJ,0,0,0,28,27,BENIGN
0.17,UDP,90,239,RSTO,0,0,0,56,19,BENIGN
0.94,UDP,940,282,S0,0,0,0,1,77,BENIGN
0.15,ICMP,450,356,S0,1,1,0,52,7,BENIGN
1.39,UDP,464,750,RSTO,0,0,0,82,61,BENIGN
1.07,ICMP,293,462,S0,0,0,0,62,1,Botnet
3.14,ICMP,548,74,S0,0,0,0,42,21,BENIGN
0.07,ICMP,427,524,RSTO,0,0,0,47,16,BENIGN
0.06,UDP,273,39,RSTO,0,0,0,37,49,DoS
0.33,UDP,974,292,SF,0,0,0,11,29,BENIGN
0.3,UDP,63,643,REJ,0,0,0,67,88,BENIGN
0.28,ICMP,861,31,REJ,0,0,0,29,83,DoS
2.37,ICMP,153,568,S0,0,0,0,4,91,Botnet
0.29,TCP,225,480,REJ,0,0,0,95,47,BENIGN
0.32,ICMP,39,210,SF,0,0,0,11,1,BENIGN
1.42,ICMP,233,110,S0,0,0,0,30,91,BENIGN
0.6,UDP,283,155,REJ,0,0,0,79,14,DoS
1.5,TCP,1822,1038,REJ,0,0,0,79,75,BENIGN
0.07,TCP,1108,67,S0,0,1,0,58,87,BENIGN
0.67,TCP,1017,259,RSTO,0,1,0,32,47,BENIGN
0.03,UDP,128,26,SF,0,0,1,29,60,BruteForce
0.06,TCP,1422,73,S0,0,0,0,43,84,BENIGN
2.37,TCP,182,432,S0,0,0,0,92,26,Infiltration
0.15,UDP,572,108,REJ,0,1,0,85,18,BENIGN
0.76,TCP,73,1275,RSTO,0,0,0,39,36,BENIGN
0.53,ICMP,211,208,REJ,1,0,0,11,94,BENIGN
0.43,ICMP,1014,218,S0,1,0,0,96,53,BENIGN
2.3,ICMP,881,11,S0,0,1,0,27,68,Infiltration
0.02,ICMP,345,940,REJ,0,1,0,24,83,BENIGN
1.09,ICMP,479,57,RSTO,0,0,0,37,62,BENIGN
3.31,ICMP,58,231,S0,0,0,0,65,69,BENIGN
0.82,ICMP,383,151,SF,1,0,0,32,66,BENIGN
2.76,ICMP,288,161,RSTO,0,0,0,53,10,DoS
0.05,ICMP,28,309,S0,0,0,0,1,58,DoS
0.54,UDP,36,325,RSTO,1,0,0,56,49,PortScan
0.3,UDP,34,50,RSTO,0,0,0,34,55,BENIGN
1.31,ICMP,386,207,SF,0,0,0,82,43,Infiltration
3.98,UDP,45,468,S0,0,1,1,29,75,DoS
0.3,UDP,189,175,RSTO,0,0,0,6,51,BENIGN
1.06,ICMP,132,54,S0,0,1,0,57,22,BENIGN
0.22,ICMP,239,112,S0,1,0,0,95,43,BENIGN
0.83,UDP,367,71,RSTO,0,0,0,14,8,DoS
0.62,ICMP,346,40,REJ,0,1,0,75,3,BruteForce
3.58,ICMP,217,142,RSTO,0,0,0,69,41,BENIGN
0.94,ICMP,187,233,REJ,0,0,0,62,53,BENIGN
0.43,ICMP,152,22,REJ,0,0,0,86,40,BENIGN
0.12,UDP,593,277,REJ,0,1,0,51,58,BENIGN
0.16,TCP,120,1489,REJ,0,0,0,13,18,BENIGN
0.26,UDP,90,998,RSTO,1,1,0,76,50,DoS
0.29,TCP,407,530,REJ,1,0,0,4,86,BENIGN
1.9,TCP,133,92,S0,0,0,0,38,11,BENIGN
0.82,TCP,563,6,RSTO,0,1,0,4,66,BENIGN
0.74,UDP,119,537,SF,0,0,0,30,22,BENIGN
0.12,UDP,363,17,REJ,0,0,0,54,63,PortScan
1.97,UDP,13,69,RSTO,0,1,0,65,79,BENIGN
1.28,UDP,146,235,REJ,0,0,0,61,8,BENIGN
0.07,UDP,126,58,S0,0,0,0,49,83,BENIGN
1.23,TCP,508,538,REJ,0,2,0,31,73,BENIGN
0.78,UDP,1023,450,RSTO,0,1,0,42,69,DoS
0.09,TCP,185,422,S0,1,0,0,50,72,BENIGN
0.61,UDP,522,508,REJ,0,0,1,23,97,PortScan
0.66,UDP,360,74,SF,0,0,1,78,15,DoS
0.18,ICMP,1026,391,REJ,0,1,0,99,15,PortScan
2.91,TCP,499,131,REJ,0,0,0,81,7,BENIGN
1.9,UDP,24,329,S0,0,0,0,60,85,BENIGN
1.11,UDP,374,39,REJ,0,0,0,32,26,BENIGN
0.62,UDP,230,366,RSTO,0,0,0,56,65,BENIGN
0.53,ICMP,4,1073,RSTO,0,1,0,56,51,BENIGN
1.05,TCP,86,13,S0,0,0,0,87,90,BENIGN
0.79,UDP,764,29,RSTO,0,0,0,34,26,DoS
0.06,UDP,781,39,SF,0,0,0,41,92,BENIGN
0.72,UDP,481,168,REJ,0,0,0,39,9,BENIGN
1.64,ICMP,1201,103,S0,0,1,0,86,26,BENIGN
0.61,UDP,492,493,RSTO,0,0,0,42,77,Infiltration
0.05,TCP,3,192,SF,0,0,0,66,5,Botnet
1.54,TCP,101,198,SF,1,1,0,20,18,BENIGN
0.22,TCP,9,378,S0,0,0,0,14,53,PortScan
0.3,TCP,29,134,S0,0,0,0,38,23,DoS
0.18,UDP,74,130,RSTO,0,0,0,37,92,PortScan
0.4,ICMP,210,424,REJ,0,0,0,37,69,Botnet
1.41,ICMP,564,454,SF,0,1,0,12,61,Botnet
0.73,ICMP,594,4,SF,0,0,0,92,91,BENIGN
0.23,UDP,287,46,S0,0,0,0,56,84,Botnet
2.1,ICMP,790,71,SF,0,1,0,8,34,BENIGN
2.12,TCP,207,129,S0,0,0,0,93,78,BENIGN
2.04,UDP,659,103,REJ,0,0,0,21,47,BENIGN
0.27,ICMP,181,331,S0,0,0,0,39,70,BENIGN
0.6,TCP,97,528,REJ,0,0,0,48,27,BENIGN
4.2,TCP,744,63,RSTO,0,0,0,18,2,BENIGN
1.48,UDP,147,248,S0,0,0,0,63,9,BENIGN
0.03,UDP,209,137,RSTO,0,0,0,83,75,BENIGN
0.07,ICMP,119,211,REJ,0,0,0,74,54,Botnet
0.62,ICMP,326,290,SF,0,0,0,9,5,BENIGN
2.4,ICMP,1591,672,RSTO,0,0,0,87,75,DoS
0.77,UDP,7,64,S0,1,0,0,30,3,BENIGN
0.69,ICMP,690,27,S0,0,0,0,86,90,BENIGN
0.11,ICMP,1,296,RSTO,0,0,0,59,14,BENIGN
1.07,TCP,135,150,RSTO,0,0,0,55,9,BENIGN
1.73,TCP,55,53,RSTO,0,1,0,93,83,BruteForce
0.48,TCP,424,37,S0,0,0,0,70,81,BENIGN
1.49,ICMP,15,245,RSTO,0,0,0,50,49,BENIGN
3.34,UDP,241,107,RSTO,0,0,0,61,58,PortScan
0.23,TCP,104,1788,REJ,0,0,0,35,88,BENIGN
0.74,UDP,43,156,RSTO,0,1,1,14,78,BENIGN
0.34,ICMP,443,71,RSTO,0,0,0,69,10,PortScan
1.57,ICMP,73,297,S0,0,1,0,46,7,BENIGN
0.86,TCP,75,84,S0,1,0,0,82,13,DoS
1.01,UDP,96,204,SF,0,0,0,35,35,BENIGN
1.6,TCP,265,197,S0,1,0,0,94,61,BENIGN
0.5,ICMP,323,181,S0,0,0,0,71,95,DoS
2.47,UDP,5,477,S0,0,0,0,98,38,BENIGN
0.76,TCP,83,73,S0,0,0,0,42,37,BENIGN
0.17,ICMP,169,703,RSTO,0,0,0,53,93,Botnet
1.19,TCP,121,470,SF,0,0,0,19,70,DoS
1.58,UDP,646,121,S0,0,0,0,45,8,BENIGN
0.38,UDP,464,59,RSTO,1,0,1,54,89,DoS
1.95,UDP,294,98,S0,0,0,0,64,69,PortScan
2.37,UDP,123,121,SF,0,0,0,75,74,BENIGN
0.32,UDP,361,244,REJ,0,0,0,41,23,BENIGN
4.11,TCP,556,14,REJ,0,0,0,17,1,BENIGN
0.15,TCP,271,737,SF,0,0,0,11,13,BENIGN
0.23,TCP,460,31,RSTO,0,0,0,92,26,BENIGN
0.2,TCP,414,98,RSTO,0,0,1,3,83,BENIGN
2.24,ICMP,254,34,SF,0,0,0,10,90,Infiltration
1.06,ICMP,112,88,REJ,0,0,0,24,60,BENIGN
0.16,TCP,410,545,S0,0,0,0,97,50,Infiltration
0.58,ICMP,69,286,REJ,0,0,0,56,51,PortScan
0.96,ICMP,453,77,S0,0,0,0,26,57,DoS
0.09,UDP,489,616,SF,0,0,0,69,66,BENIGN
2.14,TCP,518,483,SF,0,0,0,24,63,BENIGN
1.63,ICMP,192,420,SF,0,0,0,44,41,BENIGN
0.7,ICMP,64,564,REJ,1,0,1,26,83,BruteForce
3.42,TCP,31,289,SF,0,0,0,71,76,BENIGN
0.54,UDP,408,208,REJ,0,0,0,76,35,BENIGN
4.14,TCP,652,140,RSTO,0,0,0,57,96,BENIGN
1.1,UDP,315,75,S0,0,0,0,36,53,BENIGN
1.01,ICMP,46,244,S0,0,0,0,17,77,BENIGN
0.18,UDP,819,660,S0,0,0,0,80,65,Infiltration
2.14,UDP,1355,270,SF,0,0,0,95,33,DoS
0.56,TCP,170,756,S0,0,0,0,18,53,BENIGN
0.18,ICMP,271,132,SF,0,0,0,96,4,PortScan
0.01,TCP,450,356,REJ,0,0,0,66,2,BENIGN
0.82,TCP,399,313,SF,0,0,0,10,8,BENIGN
0.75,ICMP,1030,332,S0,0,0,0,61,80,BENIGN
1.27,TCP,36,310,SF,0,0,0,39,22,BENIGN
2.21,TCP,260,75,SF,0,0,1,14,74,BruteForce
0.08,UDP,353,46,REJ,0,0,0,47,73,Botnet
1.31,TCP,662,1153,SF,0,0,1,10,71,BENIGN
0.21,ICMP,621,13,S0,0,0,0,55,81,BENIGN
1.95,TCP,1145,189,SF,0,0,0,92,30,BENIGN
1.71,UDP,215,166,RSTO,0,1,0,24,75,BENIGN
0.78,TCP,532,133,SF,0,0,0,40,43,Infiltration
1.24,TCP,167,456,RSTO,0,0,1,63,55,Infiltration
0.38,TCP,164,410,S0,0,0,0,34,15,BENIGN
0.64,UDP,87,706,RSTO,0,0,0,49,71,BENIGN
1.72,ICMP,511,150,RSTO,0,0,1,63,61,BENIGN
0.61,ICMP,1276,249,RSTO,0,0,1,9,67,BENIGN
0.44,UDP,88,668,RSTO,0,0,0,47,23,BENIGN
0.68,UDP,17,1527,RSTO,0,0,0,93,27,BENIGN
1.76,TCP,507,1044,SF,0,1,0,45,94,BENIGN
0.41,ICMP,290,379,REJ,0,1,1,36,48,BruteForce
0.19,UDP,963,46,RSTO,0,0,0,9,61,BENIGN
1.24,ICMP,87,7,S0,0,0,1,11,16,DoS
1.75,TCP,22,523,S0,0,0,0,85,14,Botnet
0.11,UDP,203,551,SF,0,0,0,77,52,BENIGN
0.27,ICMP,26,411,REJ,1,0,1,24,86,BENIGN
0.15,ICMP,91,98,REJ,0,0,0,1,20,BENIGN
0.43,TCP,40,306,RSTO,0,0,0,99,10,BENIGN
0.6,UDP,76,114,S0,0,0,0,99,58,BruteForce
1.38,ICMP,33,179,S0,0,0,0,61,29,PortScan
1.05,TCP,923,144,SF,0,2,0,85,4,BENIGN
0.97,ICMP,97,734,RSTO,0,0,0,69,95,DoS
0.43,TCP,176,80,S0,0,0,0,21,78,BENIGN
1.84,ICMP,686,258,RSTO,0,0,0,4,5,BENIGN
0.64,ICMP,339,134,REJ,0,0,0,97,38,BENIGN
3.87,TCP,288,326,RSTO,1,0,0,58,68,DoS
1.01,UDP,366,249,RSTO,0,0,0,72,75,BruteForce
0.13,TCP,529,773,SF,0,1,0,93,89,DoS
1.13,UDP,630,32,SF,0,1,0,7,12,DoS
0.39,ICMP,308,74,REJ,0,0,0,1,52,BENIGN
1.16,ICMP,662,436,REJ,0,1,0,69,95,BENIGN
0.07,TCP,229,138,RSTO,0,0,0,77,75,BENIGN
0.19,TCP,97,54,S0,0,0,0,64,96,BENIGN
1.94,UDP,636,209,RSTO,0,1,0,90,75,BENIGN
0.26,UDP,233,316,REJ,0,0,0,76,71,BENIGN
1.81,UDP,709,13,SF,0,0,0,8,66,Botnet
0.33,TCP,12,103,SF,0,0,0,60,65,BENIGN
1.03,ICMP,152,497,REJ,0,0,0,34,89,BENIGN
1.18,TCP,885,220,RSTO,0,0,0,86,73,DoS
0.72,ICMP,86,10,S0,0,0,0,9,46,DoS
0.36,TCP,851,99,SF,0,0,0,73,93,BENIGN
0.24,TCP,923,305,RSTO,0,1,0,45,10,BENIGN
0.03,UDP,641,66,S0,0,2,0,82,91,BENIGN
0.36,ICMP,248,527,REJ,0,0,0,17,19,BruteForce
1.06,TCP,312,338,RSTO,0,0,0,7,83,PortScan
2.79,TCP,611,191,S0,0,0,0,51,20,BENIGN
2.05,ICMP,448,741,RSTO,0,0,0,98,29,BENIGN
1.45,TCP,298,149,SF,0,0,0,16,67,BENIGN
1.55,ICMP,1209,80,REJ,1,1,0,57,22,BENIGN
1.09,UDP,347,324,SF,0,0,0,92,56,BENIGN
0.3,UDP,1112,255,SF,0,0,0,25,86,BENIGN
2.38,ICMP,17,122,RSTO,0,0,0,22,93,BENIGN
1.11,UDP,44,126,REJ,0,0,0,55,23,BENIGN
0.82,ICMP,180,152,RSTO,0,0,0,34,40,Botnet
0.12,TCP,145,103,S0,0,0,0,15,90,Botnet
0.59,TCP,457,371,REJ,1,1,0,16,47,BENIGN
0.62,ICMP,52,316,SF,0,0,0,16,63,BENIGN
2.0,TCP,1120,174,SF,0,0,0,38,86,BENIGN
0.79,UDP,113,152,SF,0,0,0,86,38,BENIGN
0.48,TCP,168,136,RSTO,0,0,0,93,9,BENIGN
3.76,TCP,96,99,RSTO,0,1,0,32,85,BENIGN
0.12,ICMP,259,26,RSTO,0,0,1,43,50,BENIGN
0.55,UDP,18,93,REJ,0,0,0,88,61,BENIGN
0.04,TCP,48,116,REJ,0,0,0,50,96,Infiltration
1.35,TCP,410,238,REJ,0,0,0,87,96,BENIGN
2.5,ICMP,61,445,REJ,0,1,0,57,98,Botnet
0.33,ICMP,80,151,S0,0,0,0,38,61,DoS
1.95,UDP,472,868,SF,0,0,0,23,23,BENIGN
0.35,TCP,29,526,RSTO,0,0,0,89,26,DoS
2.42,ICMP,172,1255,RSTO,0,0,0,90,80,BENIGN
1.4,ICMP,7,626,S0,0,0,0,36,3,Botnet
1.63,ICMP,127,287,SF,0,0,0,50,66,DoS
0.02,UDP,360,273,SF,1,0,0,98,36,BENIGN
3.29,ICMP,28,41,S0,0,0,0,13,73,Botnet
1.3,UDP,657,384,REJ,0,0,0,97,92,BENIGN
0.36,UDP,720,275,SF,0,0,0,4,88,BENIGN
1.77,TCP,33,212,REJ,0,0,0,36,45,DoS
0.33,TCP,1404,354,S0,0,0,0,63,92,BENIGN
2.06,UDP,105,176,RSTO,0,0,0,84,71,Botnet
0.12,TCP,26,222,RSTO,0,0,0,93,90,BENIGN
1.22,TCP,1,152,RSTO,0,0,0,79,46,BENIGN
0.78,ICMP,157,379,RSTO,0,1,0,54,65,BruteForce
0.1,TCP,298,627,SF,0,0,0,79,35,BENIGN
0.28,UDP,121,551,REJ,0,0,0,77,82,PortScan
0.01,TCP,543,462,RSTO,0,0,0,60,86,BENIGN
0.63,ICMP,378,4,RSTO,1,0,0,14,77,PortScan
0.36,UDP,129,728,RSTO,0,0,0,60,16,BENIGN
0.91,TCP,397,96,S0,1,0,0,60,47,DoS
0.35,UDP,846,656,SF,0,0,0,22,93,BENIGN
0.36,TCP,29,65,S0,0,0,0,65,21,BENIGN
1.36,ICMP,109,173,REJ,0,0,0,65,9,BENIGN
0.05,TCP,186,415,RSTO,0,0,0,31,93,BruteForce
2.33,UDP,206,306,SF,0,0,0,97,76,DoS
1.91,UDP,234,161,SF,1,1,0,65,8,BENIGN
1.1,UDP,107,340,SF,0,0,0,88,74,BENIGN
0.9,TCP,330,238,S0,0,0,0,22,98,BENIGN
2.23,TCP,310,96,S0,0,0,0,87,47,Botnet
0.2,TCP,258,311,S0,0,0,0,66,84,BENIGN
0.08,ICMP,36,68,S0,0,0,0,86,80,BruteForce
0.27,ICMP,194,355,REJ,0,0,0,73,42,PortScan
1.58,ICMP,132,0,RSTO,0,0,0,4,11,BENIGN
0.04,UDP,202,238,RSTO,0,0,0,89,57,BENIGN
0.87,UDP,764,153,S0,0,0,0,79,78,DoS
5.39,UDP,196,108,S0,0,0,0,88,95,DoS
1.94,UDP,4,217,S0,0,0,0,7,40,BENIGN
0.74,UDP,173,310,REJ,0,0,0,72,34,BENIGN
0.07,TCP,515,1008,REJ,0,0,0,27,4,BENIGN
1.78,UDP,454,537,SF,0,0,0,91,50,BENIGN
0.91,TCP,216,378,RSTO,0,0,0,45,48,BENIGN
0.12,ICMP,86,195,S0,0,0,0,99,7,BruteForce
0.1,ICMP,187,149,SF,0,0,0,61,42,BruteForce
2.4,ICMP,248,9,RSTO,0,0,1,94,65,BENIGN
1.11,ICMP,2687,133,SF,0,0,0,39,50,BENIGN
1.77,ICMP,309,565,REJ,0,0,0,93,46,PortScan
2.11,UDP,355,145,REJ,0,0,0,5,88,BENIGN
0.85,UDP,202,185,SF,0,0,0,82,42,BENIGN
0.73,UDP,131,95,SF,0,0,0,79,92,PortScan
0.56,ICMP,502,96,RSTO,0,1,0,90,24,BENIGN
0.38,ICMP,204,19,S0,0,0,0,55,77,BENIGN
0.57,TCP,1571,285,RSTO,0,0,0,2,10,BENIGN
1.49,UDP,183,178,RSTO,0,1,0,95,26,BENIGN
0.92,ICMP,21,279,REJ,0,1,0,25,2,BENIGN
2.23,ICMP,344,237,REJ,0,1,0,89,97,BENIGN
0.59,ICMP,14,481,SF,0,0,0,32,92,BENIGN
0.93,TCP,86,417,REJ,0,0,0,58,91,BENIGN
1.0,ICMP,130,442,RSTO,0,0,0,22,70,BENIGN
0.9,TCP,403,207,SF,0,0,0,52,61,BENIGN
1.21,TCP,204,131,SF,0,0,0,74,58,BENIGN
0.27,UDP,8,812,REJ,0,0,0,61,51,BENIGN
0.72,ICMP,287,16,S0,0,0,0,76,81,BENIGN
0.11,TCP,159,49,REJ,0,0,0,21,97,Botnet
0.49,ICMP,764,163,SF,0,0,0,62,79,BENIGN
0.67,UDP,207,285,SF,0,0,0,15,46,Botnet
1.06,UDP,370,2,S0,0,0,0,11,3,Infiltration
3.01,TCP,74,381,RSTO,0,0,0,46,74,BENIGN
0.92,UDP,429,245,SF,0,1,0,71,93,BENIGN
1.36,UDP,382,198,S0,0,1,0,88,71,BENIGN
0.71,UDP,703,165,RSTO,0,0,0,30,50,BENIGN
1.01,ICMP,10,219,REJ,0,0,0,14,36,Infiltration
0.07,ICMP,177,52,S0,0,0,0,40,52,DoS
0.29,TCP,341,34,RSTO,0,1,1,70,44,BENIGN
0.45,TCP,30,102,SF,0,0,0,50,86,BENIGN
0.64,UDP,158,370,SF,0,0,0,46,95,BENIGN
0.05,UDP,854,266,S0,0,2,0,72,14,BENIGN
0.15,TCP,171,196,REJ,0,0,0,36,66,BENIGN
0.32,UDP,1268,254,S0,0,0,0,56,49,DoS
3.56,TCP,17,245,SF,0,0,0,12,70,BENIGN
0.4,ICMP,379,110,RSTO,0,0,0,69,83,DoS
0.66,UDP,260,30,REJ,0,0,0,77,27,BENIGN
0.22,UDP,208,681,RSTO,0,0,0,19,70,BENIGN
0.94,UDP,1060,274,S0,0,1,0,22,2,DoS
0.33,ICMP,41,358,S0,0,1,0,12,77,BENIGN
0.23,ICMP,679,187,RSTO,0,0,0,32,47,BENIGN
0.73,UDP,352,423,RSTO,0,0,0,38,60,BENIGN
0.01,TCP,89,263,RSTO,0,1,0,61,10,BENIGN
0.01,ICMP,695,16,S0,0,0,0,38,61,BENIGN
0.25,UDP,168,662,RSTO,0,0,0,81,40,BENIGN
0.04,UDP,504,109,SF,0,2,0,90,5,PortScan
0.11,ICMP,147,44,RSTO,0,0,0,80,14,BENIGN
0.41,TCP,571,27,SF,1,1,0,12,95,BENIGN
1.62,UDP,303,382,SF,0,0,1,46,89,DoS
0.85,TCP,45,365,RSTO,0,0,1,80,70,PortScan
0.72,TCP,314,361,REJ,0,0,0,69,76,BENIGN
0.35,ICMP,63,742,REJ,0,0,0,72,67,BENIGN
2.68,UDP,159,128,REJ,1,0,0,71,23,DoS
0.51,UDP,56,247,SF,0,0,0,91,65,DoS
0.09,TCP,6,289,REJ,0,0,0,26,79,BENIGN
0.96,ICMP,71,1165,REJ,0,1,0,77,77,BENIGN
0.12,ICMP,230,112,RSTO,0,0,0,99,38,BruteForce
0.42,ICMP,197,939,S0,0,1,0,46,14,BENIGN
0.71,TCP,208,48,SF,0,0,0,17,19,BENIGN
2.07,TCP,85,433,S0,0,1,0,7,9,Botnet
0.68,UDP,346,300,SF,0,0,0,73,92,BENIGN
1.21,ICMP,365,509,SF,0,1,0,74,33,BENIGN
4.94,TCP,132,8,REJ,0,0,1,64,33,BENIGN
0.14,ICMP,639,24,RSTO,0,0,0,42,45,BENIGN
0.32,TCP,309,21,S0,0,0,0,53,39,BENIGN
0.5,UDP,374,269,S0,0,1,0,14,33,BENIGN
0.55,ICMP,97,277,REJ,0,0,0,37,4,BENIGN
0.53,TCP,0,709,S0,0,0,0,13,82,BENIGN
2.38,ICMP,601,189,S0,0,0,0,72,26,BENIGN
1.25,TCP,518,21,SF,0,0,0,52,25,Botnet
0.94,TCP,39,70,RSTO,0,0,0,74,99,BENIGN
0.37,TCP,140,2,RSTO,0,2,1,33,82,BENIGN
1.74,ICMP,324,449,S0,0,0,0,20,33,BENIGN
3.1,TCP,316,507,S0,0,0,0,68,18,BENIGN
1.72,UDP,590,1855,SF,0,1,0,1,29,BENIGN
0.0,ICMP,45,159,REJ,0,1,0,83,8,DoS
1.01,UDP,168,5,SF,0,0,0,88,49,BENIGN
0.05,UDP,30,80,REJ,0,0,0,61,66,DoS
0.3,ICMP,148,265,REJ,0,0,0,54,68,DoS
0.06,TCP,4,980,SF,0,1,0,75,79,BENIGN
0.93,UDP,685,32,RSTO,0,1,0,86,72,Botnet
1.16,ICMP,224,38,SF,0,0,0,37,94,DoS
0.12,TCP,568,362,REJ,0,0,0,67,47,BENIGN
0.48,ICMP,18,330,RSTO,0,0,0,81,39,PortScan
0.61,ICMP,77,86,RSTO,0,0,0,40,88,BENIGN
0.46,ICMP,90,503,SF,0,0,0,20,64,BENIGN
0.13,TCP,146,41,RSTO,0,0,0,35,12,BENIGN
0.54,UDP,487,780,RSTO,0,1,0,40,36,BENIGN
1.39,UDP,146,67,SF,0,0,0,79,14,BruteForce
0.07,ICMP,68,25,S0,0,0,0,75,96,BruteForce
0.08,ICMP,20,124,RSTO,0,0,1,13,51,DoS
0.44,TCP,24,62,SF,0,0,0,90,55,PortScan
2.84,ICMP,428,224,SF,0,0,0,23,78,BENIGN
1.1,ICMP,176,348,S0,0,0,0,13,28,PortScan
1.14,ICMP,388,202,RSTO,0,0,0,48,43,BENIGN
0.45,UDP,343,324,REJ,0,0,0,50,20,BENIGN
0.9,ICMP,43,136,REJ,0,1,0,80,13,BruteForce
0.01,UDP,46,8,RSTO,0,1,0,78,46,BENIGN
1.01,TCP,422,1095,RSTO,0,0,0,52,45,BENIGN
2.45,TCP,383,513,SF,0,0,0,98,81,BENIGN
0.95,UDP,142,22,SF,0,0,0,93,30,BENIGN
2.07,UDP,24,178,REJ,0,0,0,92,48,BENIGN
1.29,UDP,3,302,RSTO,0,0,1,27,17,BENIGN
0.13,UDP,101,63,SF,0,0,0,38,96,DoS
2.33,ICMP,2,258,REJ,0,0,0,77,44,BENIGN
0.07,UDP,78,228,REJ,0,0,0,67,83,Infiltration
0.76,UDP,163,70,S0,0,0,0,69,73,DoS
0.15,UDP,38,45,RSTO,0,0,0,59,43,BENIGN
0.01,ICMP,33,426,S0,0,0,0,80,64,BENIGN
0.55,ICMP,680,116,SF,0,0,0,31,90,BENIGN
0.35,ICMP,264,83,SF,0,0,0,86,1,PortScan
0.67,TCP,817,401,REJ,1,1,0,3,49,PortScan
0.86,ICMP,127,399,SF,0,0,0,69,19,BruteForce
0.04,UDP,339,97,S0,1,0,0,67,12,BENIGN
0.13,ICMP,68,618,RSTO,0,0,0,79,28,BENIGN
0.82,ICMP,288,349,REJ,0,0,1,98,31,BruteForce
